std_name,symptom_name,median,mean,min,max,disease_name
"7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide",pNF,1.023701934,0.885042941,0.009697051,1.279630063,NF1
"7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide",schwannoma,0.973776512,0.719930432,0.019767205,1.040851148,NF2
7-ethyl-10-hydroxycamptothecin,meningioma,0.53848686,0.668033818,0.320444372,1.150237314,NF2
7-ethyl-10-hydroxycamptothecin,no symptom,0.760474777,0.735768093,0.125629828,1.219986405,NF2
7-ethyl-10-hydroxycamptothecin,pNF,0.902335327,0.94292967,0.052277273,2.016110187,NF1
7-ethyl-10-hydroxycamptothecin,schwannoma,0.561234719,0.684373158,0.421984103,0.934814015,NF2
8-AZAGUANINE,no symptom,0.930313806,0.931301078,0.612256988,1.230394148,NF2
"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",no symptom,0.921635341,0.780910002,0.003445387,1.119889039,NF2
A-185980.1,no symptom,0.954796722,0.71334209,-0.006778337,1.029523948,NF2
A-443654,meningioma,0.976507108,0.856584011,0.234409782,1.235952692,NF2
A-443654,no symptom,0.882948822,0.77349443,0.011830847,1.273352522,NF2
A-443654,pNF,1.02946824,0.848674599,-0.00456831,1.313047136,NF1
A-443654,schwannoma,0.537706323,0.453049074,0.011424528,0.617415293,NF2
A-769662,meningioma,1.127407459,1.14212238,1.063189626,1.27299495,NF2
A-769662,no symptom,1.132608944,1.130883305,0.925998064,1.31723005,NF2
A-769662,pNF,1.198735574,1.201245374,0.623916703,1.612928998,NF1
A-769662,schwannoma,0.604574763,0.603731529,0.549399248,0.652773522,NF2
A-77636 HCl,no symptom,0.93556544,0.71598302,0.00240223,1.091752834,NF2
A-803467,meningioma,1.031005912,0.962406449,0.051091908,1.194886391,NF2
A-803467,no symptom,1.056920222,0.995897076,0.07013041,1.240980422,NF2
A-803467,pNF,1.087780231,1.055430371,0.074108361,1.416401387,NF1
A-803467,schwannoma,0.992943883,1.012532647,0.961261703,1.109204509,NF2
ABEXINOSTAT,meningioma,1.058862368,0.87578854,0.088031215,1.165784607,NF2
ABEXINOSTAT,no symptom,1.037604079,0.852803398,0.03465357,1.227105242,NF2
ABEXINOSTAT,pNF,1.007971613,0.871036894,0.02434322,1.275265313,NF1
ABEXINOSTAT,schwannoma,0.955543282,0.823658552,0.138623551,1.063446112,NF2
ABIRATERONE,meningioma,1.021318206,1.020558224,0.810869262,1.194378606,NF2
ABIRATERONE,no symptom,1.097114112,1.098275139,0.919169497,1.271179554,NF2
ABIRATERONE,pNF,1.052688947,1.048901197,0.785646399,1.292046802,NF1
ABIRATERONE,schwannoma,1.066679303,1.060664031,0.906673691,1.12721887,NF2
ABT-702,meningioma,0.941173224,0.949839916,0.673220525,1.1276689,NF2
ABT-702,no symptom,1.074887952,1.066650076,0.759585132,1.291888352,NF2
ABT-702,pNF,1.094803168,1.075128898,0.540115382,1.337450729,NF1
ABT-702,schwannoma,1.074531952,1.036554018,0.876672936,1.117319754,NF2
AC-480,meningioma,0.896824746,0.842618932,0.482464685,1.028665498,NF2
AC-480,no symptom,0.952934289,0.865459601,0.11563061,1.135994027,NF2
AC-480,pNF,0.873001091,0.865678103,0.028074349,1.247271401,NF1
AC-480,schwannoma,0.511259712,0.444067885,0.036735824,0.544134506,NF2
Acadione,meningioma,0.868793401,0.860080287,0.651774785,1.059293878,NF2
Acadione,no symptom,1.041005093,1.028788939,0.503583892,1.21422672,NF2
Acadione,pNF,1.046715996,1.062949377,0.838414206,1.306645503,NF1
Acadione,schwannoma,0.967145537,0.973477976,0.892582928,1.119475501,NF2
Acemetacin,meningioma,1.11057562,1.09287408,0.924856994,1.197530794,NF2
Acemetacin,no symptom,1.083270154,1.064802269,0.046251049,1.230789309,NF2
Acemetacin,pNF,1.049853519,0.987097731,0.457883008,1.314272479,NF1
Acemetacin,schwannoma,0.99820236,0.996845586,0.919447441,1.061755907,NF2
ACETAMINOPHEN,meningioma,1.071385005,1.051244354,0.754238987,1.150987394,NF2
ACETAMINOPHEN,no symptom,1.088011302,1.078147155,0.742706381,1.260847796,NF2
ACETAMINOPHEN,pNF,1.043918921,0.954018528,0.275062242,1.275344408,NF1
ACETAMINOPHEN,schwannoma,0.978580881,0.984090815,0.926657897,1.059241826,NF2
ACIPIMOX,meningioma,1.011804354,1.01994748,0.794147031,1.198152964,NF2
ACIPIMOX,no symptom,1.090002908,1.080715813,0.783237053,1.278183451,NF2
ACIPIMOX,pNF,1.101030894,1.118828573,0.745527823,1.389434748,NF1
ACIPIMOX,schwannoma,1.069748892,1.067395732,1.017273412,1.128686352,NF2
ACITRETIN,meningioma,1.130567834,1.105858824,0.875991398,1.248510547,NF2
ACITRETIN,no symptom,1.073209855,1.065676934,0.643881998,1.260182312,NF2
ACITRETIN,pNF,1.066542872,1.05023854,0.558332725,1.423873317,NF1
ACITRETIN,schwannoma,1.054198953,1.031553329,0.869528742,1.121451869,NF2
ACLARUBICIN,meningioma,0.783161085,0.769711625,0.359982883,1.093903317,NF2
ACLARUBICIN,no symptom,0.941598598,0.840821866,0.381282415,1.21252519,NF2
ACLARUBICIN,pNF,1.042857349,1.061661707,0.071865926,2.019397289,NF1
ACLARUBICIN,schwannoma,0.799417623,0.645783399,0.309527953,0.895065051,NF2
Acriflavine,no symptom,0.78767078,0.712326434,-0.004301485,1.393044198,NF2
ADAPALENE,meningioma,1.085573807,1.059273406,0.896059859,1.207377513,NF2
ADAPALENE,no symptom,1.076252937,1.057358962,0.566672254,1.211072603,NF2
ADAPALENE,pNF,1.006369825,0.985745398,0.280359576,1.263765032,NF1
ADAPALENE,schwannoma,0.992863058,0.981177664,0.884175898,1.089891304,NF2
ADENOSINE,meningioma,1.058378132,1.003802644,0.373078691,1.133457612,NF2
ADENOSINE,no symptom,1.092024602,1.030578124,0.308473752,1.230975232,NF2
ADENOSINE,pNF,0.977899964,0.862739654,0.080630074,1.233899429,NF1
ADENOSINE,schwannoma,1.064993403,1.064968038,0.963961315,1.152386852,NF2
Adriamycin,no symptom,0.363307056,0.516517646,0.078748352,1.15157812,NF2
ADX-47273,meningioma,0.618052256,0.689524367,0.139245747,1.246382444,NF2
ADX-47273,no symptom,1.075443672,0.929082774,0.241439873,1.265853634,NF2
ADX-47273,pNF,0.97376664,0.906450316,0.138227611,1.286551366,NF1
ADX-47273,schwannoma,0.983712192,0.990704758,0.934304218,1.056446249,NF2
AEE-788,meningioma,0.785472267,0.760398754,0.18630276,1.136267081,NF2
AEE-788,no symptom,0.713792555,0.705982469,0.048539122,1.244360012,NF2
AEE-788,pNF,0.915719534,0.785050309,0.034250964,1.397213042,NF1
AEE-788,schwannoma,0.450936348,0.416163643,0.027863258,0.647256026,NF2
AFATINIB,meningioma,0.843512913,0.786588216,0.328031796,1.042848188,NF2
AFATINIB,no symptom,1.076547373,0.934473486,-0.009456172,1.261117414,NF2
AFATINIB,pNF,1.061588471,0.983270268,0.03436161,1.611007386,NF1
AFATINIB,schwannoma,0.468697757,0.423549085,0.115333055,0.607546656,NF2
AG 1024,meningioma,0.992495068,0.991598349,0.866269242,1.097651451,NF2
AG 1024,no symptom,1.059187992,1.036097834,0.346178456,1.19842214,NF2
AG 1024,pNF,1.096973,1.074170565,0.168998808,1.500505713,NF1
AG 1024,schwannoma,0.556646251,0.550138637,0.519278233,0.56783487,NF2
AG-1478,meningioma,0.995269775,0.974122504,0.740821689,1.137887258,NF2
AG-1478,no symptom,1.107806794,1.041665383,0.097949019,1.329260484,NF2
AG-1478,pNF,1.042788156,1.039679414,0.054943433,1.543025465,NF1
AG-1478,schwannoma,0.456341472,0.48351188,0.259780476,0.627051734,NF2
AG-490,meningioma,1.12816383,1.092914059,0.827540187,1.193972047,NF2
AG-490,no symptom,1.116716091,1.105467237,0.57694596,1.319145787,NF2
AG-490,pNF,1.102910713,1.062387486,0.198970901,1.364731747,NF1
AG-490,schwannoma,1.024473077,0.97648958,0.378749986,1.116113544,NF2
AGI-5198,meningioma,1.018087923,1.013451561,0.879928078,1.131625274,NF2
AGI-5198,no symptom,1.123979589,1.143752759,0.280166022,1.483712275,NF2
AGI-5198,pNF,1.089591206,1.081593283,0.424837978,1.348448005,NF1
AGI-5198,schwannoma,1.099585431,1.10102099,1.040067443,1.143964651,NF2
AGOMELATINE,meningioma,1.049341818,1.038266347,0.817263488,1.201761688,NF2
AGOMELATINE,no symptom,1.125122441,1.132466083,0.955660561,1.330688896,NF2
AGOMELATINE,pNF,1.102941026,1.111965619,0.947306814,1.35578008,NF1
AGOMELATINE,schwannoma,1.022462936,1.026146253,0.951026249,1.089834919,NF2
AKT INHIBITOR VIII,meningioma,0.912861466,0.909090387,0.643034696,1.041428551,NF2
AKT INHIBITOR VIII,no symptom,1.023138268,0.99975735,0.517694492,1.148826964,NF2
AKT INHIBITOR VIII,pNF,1.063708378,1.048450367,0.02660873,1.357245405,NF1
AKT INHIBITOR VIII,schwannoma,0.580804874,0.576014284,0.51907609,0.633436586,NF2
ALBENDAZOLE,no symptom,0.634565001,0.699784784,0.235480886,1.214943757,NF2
ALBUTEROL,meningioma,0.930777031,0.930827064,0.774849636,1.079280265,NF2
ALBUTEROL,no symptom,1.101215179,1.097522039,0.769425898,1.33837805,NF2
ALBUTEROL,pNF,1.039215625,1.03802832,0.828206867,1.231755593,NF1
ALBUTEROL,schwannoma,1.065859839,1.022421353,0.787307454,1.181425879,NF2
ALECTINIB,meningioma,0.955637092,0.936691691,0.576357596,1.205453265,NF2
ALECTINIB,no symptom,1.020042888,0.973024042,0.463501139,1.254053308,NF2
ALECTINIB,pNF,0.899323852,0.869856769,0.219472726,1.285429419,NF1
ALECTINIB,schwannoma,0.628604454,0.565899819,0.385157465,0.662350371,NF2
Alexidine.Dihydrochloride,no symptom,0.72013611,0.574829212,-0.009307686,1.190574454,NF2
ALFUZOSIN,meningioma,0.886074537,0.826585695,0.06796918,0.952373533,NF2
ALFUZOSIN,no symptom,0.964377911,0.93030878,0.465534727,1.103570077,NF2
ALFUZOSIN,pNF,0.936166965,0.893612359,0.305437057,1.173431607,NF1
ALFUZOSIN,schwannoma,0.905828624,0.905330579,0.778643476,0.948976714,NF2
ALISERTIB,meningioma,0.762787467,0.764605831,0.517895792,0.966184345,NF2
ALISERTIB,no symptom,0.60599513,0.497962853,-0.21173363,1.7981418,NF2
ALISERTIB,pNF,0.872255647,0.859662431,0.397403032,1.401502245,NF1
ALISERTIB,schwannoma,0.606519833,0.610747115,0.499648298,0.72036441,NF2
ALISKIREN,meningioma,1.012475528,0.950694948,0.677111485,1.146532681,NF2
ALISKIREN,no symptom,1.019673258,1.025546956,0.8471682,1.180141995,NF2
ALISKIREN,pNF,1.07878188,1.09999022,0.940540043,1.571811731,NF1
ALISKIREN,schwannoma,0.924119935,0.949351869,0.898575441,1.029751199,NF2
ALLOPURINOL,meningioma,0.894910573,0.88879234,0.716803477,0.988758124,NF2
ALLOPURINOL,no symptom,0.968605401,0.943134834,0.434443106,1.096137182,NF2
ALLOPURINOL,pNF,0.998223652,1.000249999,0.593754243,1.296072949,NF1
ALLOPURINOL,schwannoma,0.889814602,0.897607324,0.837552557,0.977578512,NF2
ALMOTRIPTAN,meningioma,1.058874919,1.053416201,0.880513599,1.180955457,NF2
ALMOTRIPTAN,no symptom,1.055080263,1.045128689,0.832023153,1.216979877,NF2
ALMOTRIPTAN,pNF,1.05094397,1.053356762,0.495049834,1.263591556,NF1
ALMOTRIPTAN,schwannoma,0.96694294,0.952601455,0.841325928,1.066737147,NF2
Aloxistatin,meningioma,1.013860283,0.993956503,0.669025435,1.127203634,NF2
Aloxistatin,no symptom,1.057982126,1.048486093,0.566564298,1.217425378,NF2
Aloxistatin,pNF,1.099219764,1.093534903,0.651622036,1.30167744,NF1
Aloxistatin,schwannoma,0.979706084,0.967956535,0.81960275,1.047447263,NF2
Alpelisib,meningioma,0.856736153,0.815912434,0.518902461,1.014843463,NF2
Alpelisib,no symptom,0.923344225,0.900362786,0.406221052,1.187783599,NF2
Alpelisib,pNF,0.95054852,0.914894999,0.025167257,1.280623977,NF1
Alpelisib,schwannoma,0.576605325,0.513902984,0.240829305,0.603953203,NF2
ALPROSTADIL,meningioma,0.970231518,0.963308215,0.727838688,1.159580281,NF2
ALPROSTADIL,no symptom,1.047933549,1.028367899,0.599946054,1.299995856,NF2
ALPROSTADIL,pNF,1.071925179,1.03506959,0.65998017,1.354658846,NF1
ALPROSTADIL,schwannoma,0.987963958,0.98605636,0.937429382,1.055205709,NF2
Alvespimycin,no symptom,0.40249595,0.410140351,-0.17410286,2.5275407,NF2
ALVOCIDIB,meningioma,0.708152014,0.716637752,0.333934263,1.123984766,NF2
ALVOCIDIB,no symptom,0.716872318,0.676932546,0.096776553,1.269419287,NF2
ALVOCIDIB,pNF,0.705442856,0.710016412,0.012045622,1.156474856,NF1
ALVOCIDIB,schwannoma,0.510147556,0.376594867,0.032167252,0.603141695,NF2
AM-630,meningioma,1.065189375,1.030265343,0.740455968,1.134387742,NF2
AM-630,no symptom,1.003694063,0.986029906,0.547822471,1.221792274,NF2
AM-630,pNF,0.988070709,0.913721957,0.075935934,1.209870845,NF1
AM-630,schwannoma,0.972189537,0.908208582,0.39027171,1.027802294,NF2
Amantadine,meningioma,0.7703584,0.793313054,0.549292504,1.100058112,NF2
Amantadine,no symptom,1.027839687,0.992727397,0.442058651,1.210546832,NF2
Amantadine,pNF,1.073098224,1.077082103,0.363393398,1.390828855,NF1
Amantadine,schwannoma,0.92575975,0.931744248,0.863358145,1.067122622,NF2
AMBRISENTAN,meningioma,0.996196921,1.013410981,0.844860439,1.143722543,NF2
AMBRISENTAN,no symptom,1.087929566,1.052327209,0.703866544,1.2310477,NF2
AMBRISENTAN,pNF,1.026497023,0.942160016,0.211089625,1.208293376,NF1
AMBRISENTAN,schwannoma,1.050887401,1.050177171,1.000191713,1.094396473,NF2
AMG-208,meningioma,1.094885967,1.089999392,0.831490099,1.227439539,NF2
AMG-208,no symptom,1.120913861,1.098392536,0.772158718,1.280018942,NF2
AMG-208,pNF,1.114476911,1.13670371,0.62980334,1.45828479,NF1
AMG-208,schwannoma,0.611378924,0.607320519,0.521197223,0.650640929,NF2
AMG-458,meningioma,0.953932032,0.933527483,0.728001236,1.025373229,NF2
AMG-458,no symptom,0.978005527,0.962010136,0.548048727,1.19391108,NF2
AMG-458,pNF,1.00248055,1.023617184,0.241934896,1.386910466,NF1
AMG-458,schwannoma,0.509810673,0.450843312,0.257251747,0.583049475,NF2
AMG-900,meningioma,0.845839629,0.841998364,0.59723356,1.093876186,NF2
AMG-900,no symptom,0.900845941,0.861005308,0.411051261,1.082287551,NF2
AMG-900,pNF,0.984916345,0.941846782,0.151172348,1.306644003,NF1
AMG-900,schwannoma,0.724818996,0.733551411,0.506657547,0.879980507,NF2
AMILORIDE,meningioma,1.102458355,1.085079727,0.990141227,1.190087807,NF2
AMILORIDE,no symptom,1.043800716,1.023268999,0.7432293,1.273796739,NF2
AMILORIDE,pNF,1.007576562,1.032244716,0.722280687,1.437440249,NF1
AMILORIDE,schwannoma,1.005569358,1.009538263,0.966695053,1.063680653,NF2
AMINOCAPROIC ACID,meningioma,1.026708981,1.028302029,0.907670178,1.178804792,NF2
AMINOCAPROIC ACID,no symptom,1.12341414,1.145412572,0.669250542,1.511423315,NF2
AMINOCAPROIC ACID,pNF,1.123549151,1.122000278,0.82482456,1.322694524,NF1
AMINOCAPROIC ACID,schwannoma,1.039148714,1.0434542,0.979301645,1.114749851,NF2
AMINOGLUTETHIMIDE,meningioma,0.954898563,0.961601453,0.776678177,1.078273961,NF2
AMINOGLUTETHIMIDE,no symptom,1.022623448,1.014209397,0.786528581,1.173694248,NF2
AMINOGLUTETHIMIDE,pNF,1.016775551,1.015592431,0.833924805,1.166603614,NF1
AMINOGLUTETHIMIDE,schwannoma,1.041590788,1.038624409,0.994023134,1.081049432,NF2
AMIODARONE,meningioma,0.973061297,0.911474733,0.077894727,1.070069275,NF2
AMIODARONE,no symptom,1.046631812,1.006215222,0.07434935,1.239330784,NF2
AMIODARONE,pNF,1.045695719,1.004875535,0.004794683,1.240069739,NF1
AMIODARONE,schwannoma,1.003056769,0.922956807,0.096556885,1.103260261,NF2
AMISULPRIDE,meningioma,1.080052435,1.066886687,0.883670317,1.154388256,NF2
AMISULPRIDE,no symptom,1.079051193,1.075508841,0.737100432,1.217873859,NF2
AMISULPRIDE,pNF,1.067797215,1.069471811,0.696901326,1.299151921,NF1
AMISULPRIDE,schwannoma,0.991995356,0.97973943,0.890441389,1.026932927,NF2
AMLEXANOX,meningioma,0.995480835,0.979856589,0.758761138,1.137664251,NF2
AMLEXANOX,no symptom,1.062634109,1.052682898,0.864155728,1.211612057,NF2
AMLEXANOX,pNF,0.982494232,0.972077311,0.552486083,1.218286858,NF1
AMLEXANOX,schwannoma,0.936288462,0.916604881,0.772843249,0.996758878,NF2
Amonafide,meningioma,0.912527477,0.856430166,0.221190815,1.106027643,NF2
Amonafide,no symptom,0.985805817,0.921820292,0.172670806,1.206950406,NF2
Amonafide,pNF,1.118210177,1.157873928,0.056435259,1.891766917,NF1
Amonafide,schwannoma,0.801513928,0.646505748,0.169653973,0.889365729,NF2
AMOXAPINE,meningioma,1.056809248,1.037932951,0.86281126,1.165444167,NF2
AMOXAPINE,no symptom,1.10617854,1.098561021,0.768147181,1.288516736,NF2
AMOXAPINE,pNF,1.08635406,1.107181045,0.734209531,1.480155301,NF1
AMOXAPINE,schwannoma,1.048580728,1.032611549,0.816744545,1.103691991,NF2
Amsacrine HCl,no symptom,0.9364031,0.693160182,-0.010213883,1.10614884,NF2
AMUVATINIB,meningioma,0.986591556,0.993975666,0.922391645,1.070405009,NF2
AMUVATINIB,no symptom,1.045651573,0.987763356,0.216583283,1.206930432,NF2
AMUVATINIB,pNF,1.185581735,1.191764726,0.863403348,1.533564774,NF1
AMUVATINIB,schwannoma,0.34699089,0.30225395,0.001055747,0.585324546,NF2
ANACETRAPIB,meningioma,0.920587911,0.921068793,0.749372152,1.11210242,NF2
ANACETRAPIB,no symptom,1.034485825,0.973459568,0.584029634,1.171760631,NF2
ANACETRAPIB,pNF,1.056089746,1.064237241,0.561956316,1.443508925,NF1
ANACETRAPIB,schwannoma,1.017275855,0.990330073,0.772951047,1.100508543,NF2
ANAGRELIDE,meningioma,1.123395081,1.12717554,0.952010728,1.228061321,NF2
ANAGRELIDE,no symptom,1.120483829,1.113294233,0.670975582,1.350397674,NF2
ANAGRELIDE,pNF,1.092267304,1.092000952,0.758562379,1.436209508,NF1
ANAGRELIDE,schwannoma,1.044310214,1.02188716,0.764385907,1.119888527,NF2
ANASTROZOLE,meningioma,1.070749039,1.051868052,0.838385055,1.197576946,NF2
ANASTROZOLE,no symptom,1.083477711,1.077675214,0.769626849,1.317242344,NF2
ANASTROZOLE,pNF,1.068858116,1.050732488,0.693501076,1.202641335,NF1
ANASTROZOLE,schwannoma,1.083565228,1.081003346,1.031028183,1.139430912,NF2
ANIRACETAM,meningioma,0.86363337,0.85042995,0.609217232,1.12984497,NF2
ANIRACETAM,no symptom,1.055392079,1.040760224,0.725309316,1.248325505,NF2
ANIRACETAM,pNF,1.035805193,1.045139657,0.780642912,1.238472105,NF1
ANIRACETAM,schwannoma,1.027875086,1.023278038,0.880435742,1.10311741,NF2
Anisomycin,no symptom,0.250828287,0.397781825,0.037320006,1.188388533,NF2
Antiminth,meningioma,1.004882932,1.001437367,0.743510507,1.109297178,NF2
Antiminth,no symptom,1.045707577,1.04444811,0.80762683,1.352822864,NF2
Antiminth,pNF,1.048786136,1.055864161,0.075912655,1.28859923,NF1
Antiminth,schwannoma,0.953455733,0.965239981,0.88397791,1.022384331,NF2
Antimycin A3,meningioma,1.041230669,0.997015603,0.753789186,1.13663737,NF2
Antimycin A3,no symptom,1.081818024,0.972046923,0.238705479,1.254873496,NF2
Antimycin A3,pNF,0.992355026,0.954961789,0.420945144,1.282846267,NF1
Antimycin A3,schwannoma,1.056764983,0.807579351,0.32893567,1.09934,NF2
APALUTAMIDE,meningioma,1.044005683,0.90458224,0.03993167,1.204857746,NF2
APALUTAMIDE,no symptom,1.028378109,0.89472626,0.045031815,1.286140323,NF2
APALUTAMIDE,pNF,1.058114517,0.936294565,0.061764794,1.330829543,NF1
APALUTAMIDE,schwannoma,0.989170542,0.908440139,0.065867757,1.082481418,NF2
Apatinib,meningioma,0.956970736,0.941081959,0.793878328,1.063913436,NF2
Apatinib,no symptom,1.02903118,1.004535558,0.436327863,1.212992118,NF2
Apatinib,pNF,1.113909356,1.113624146,0.221136219,1.523247791,NF1
Apatinib,schwannoma,0.589935864,0.365289444,0.001806179,0.614045036,NF2
APIGENIN,meningioma,1.0797067,0.972756756,0.28984188,1.173749361,NF2
APIGENIN,no symptom,1.12304705,1.059438922,0.336076257,1.291180313,NF2
APIGENIN,pNF,1.094381618,1.080615017,0.118539062,1.574756719,NF1
APIGENIN,schwannoma,0.617637807,0.591643547,0.430640771,0.657846057,NF2
Apitolisib,no symptom,1.008697891,0.981703219,0.603538015,1.287196336,NF2
APIXABAN,meningioma,1.038643316,1.011280596,0.842494343,1.178684369,NF2
APIXABAN,no symptom,1.037051964,1.044089514,0.821073726,1.328498478,NF2
APIXABAN,pNF,1.022624852,1.022283535,0.073898923,1.269664501,NF1
APIXABAN,schwannoma,0.952473956,0.968269239,0.893703431,1.075197393,NF2
AR-12,meningioma,1.148432723,1.103719777,0.822028124,1.273500641,NF2
AR-12,no symptom,0.90845589,0.727707036,-0.000502924,1.348634113,NF2
AR-12,pNF,1.048658826,0.961931054,0.00883357,1.482312202,NF1
AR-12,schwannoma,0.069481909,0.431233947,0.000508022,1.189622102,NF2
AR-42,meningioma,0.843940068,0.613610693,0.000323187,1.157062617,NF2
AR-42,no symptom,0.44863883,0.480055675,-0.12108578,2.690945,NF2
AR-42,pNF,0.898648527,0.787904967,0.023720417,1.184101223,NF1
AR-42,schwannoma,0.191009646,0.374396241,0.001216702,1.175911909,NF2
ARECOLINE,meningioma,1.112258247,1.109382269,0.999614752,1.215246281,NF2
ARECOLINE,no symptom,1.114659132,1.129766411,0.91058601,1.298096076,NF2
ARECOLINE,pNF,1.124919032,1.132266219,0.906292617,1.312559629,NF1
ARECOLINE,schwannoma,1.050961881,1.062324673,1.024646895,1.114552089,NF2
ARIPIPRAZOLE,meningioma,1.061192687,1.05412801,0.880677977,1.167459672,NF2
ARIPIPRAZOLE,no symptom,1.122567955,1.109582372,0.855748799,1.30263957,NF2
ARIPIPRAZOLE,pNF,1.105542107,1.107490068,0.440200489,1.359397138,NF1
ARIPIPRAZOLE,schwannoma,1.018351115,0.989903372,0.760300609,1.086738663,NF2
AS-602868,meningioma,0.904816736,0.813265338,0.157290341,1.141129937,NF2
AS-602868,no symptom,0.939435394,0.84192665,0.045371853,1.238924435,NF2
AS-602868,pNF,1.026991925,0.916782909,0.004237313,1.547609402,NF1
AS-602868,schwannoma,0.547025361,0.47300874,0.03390486,0.618668092,NF2
AS1949490,meningioma,0.87641822,0.869912584,0.7040706,0.975176715,NF2
AS1949490,no symptom,0.935124234,0.91838566,0.376625582,1.143680086,NF2
AS1949490,pNF,1.004606242,0.99420767,0.136950857,1.462796508,NF1
AS1949490,schwannoma,0.772360066,0.705816065,0.244203023,0.792905984,NF2
ASENAPINE,meningioma,0.938445306,0.930538752,0.812707667,1.041616964,NF2
ASENAPINE,no symptom,0.960543896,0.955356859,0.609998794,1.150309935,NF2
ASENAPINE,pNF,0.956836295,0.9569005,0.63780321,1.284567579,NF1
ASENAPINE,schwannoma,0.914942041,0.907464122,0.837129235,0.970245779,NF2
Asiatic acid,meningioma,1.00416274,1.013610656,0.840281317,1.209379936,NF2
Asiatic acid,no symptom,1.041066642,1.04152294,0.85078161,1.287501479,NF2
Asiatic acid,pNF,1.007018469,0.989915701,0.343793897,1.212645984,NF1
Asiatic acid,schwannoma,0.937073789,0.921246898,0.764813835,1.046721422,NF2
Aspartame,meningioma,0.982962618,0.962462691,0.809895986,1.064925938,NF2
Aspartame,no symptom,1.015006012,1.025556247,0.903608736,1.186558421,NF2
Aspartame,pNF,1.042591733,1.037600086,0.449308273,1.247783352,NF1
Aspartame,schwannoma,0.98036952,0.981100994,0.934591206,1.026875582,NF2
ASPIRIN,meningioma,1.123601308,1.107120676,0.919120102,1.195956082,NF2
ASPIRIN,no symptom,1.122767278,1.123152787,0.447570782,1.298319388,NF2
ASPIRIN,pNF,1.128593833,1.114686298,0.117793365,1.392624853,NF1
ASPIRIN,schwannoma,1.057182441,1.056693997,1.005806044,1.109832751,NF2
AT-406,meningioma,1.1221486,1.074738711,0.64260874,1.271459372,NF2
AT-406,no symptom,1.0784164,1.003624932,0.069486295,1.300774152,NF2
AT-406,pNF,1.09716701,1.01666071,0.092546851,1.4601254,NF1
AT-406,schwannoma,0.557400704,0.560730597,0.531670457,0.596525797,NF2
AT-7519,meningioma,0.925286467,0.74748844,0.252519577,1.107492436,NF2
AT-7519,no symptom,0.994452984,0.820159912,0.155499736,1.230877104,NF2
AT-7519,pNF,0.975979169,0.827874949,0.008910696,1.366357815,NF1
AT-7519,schwannoma,0.620217622,0.587338515,0.260354955,0.656186685,NF2
AT-9283,meningioma,0.959064479,0.816024736,0.158426545,1.168031471,NF2
AT-9283,no symptom,0.85873102,0.710053878,0.032234959,1.184792592,NF2
AT-9283,pNF,0.989583709,0.791334005,0.012398658,1.513071424,NF1
AT-9283,schwannoma,0.855521294,0.714421485,0.077760561,0.972001709,NF2
ATOPAXAR,meningioma,1.095721938,1.077750104,0.661725488,1.226613499,NF2
ATOPAXAR,no symptom,0.986793114,0.95584651,0.013708458,1.304553154,NF2
ATOPAXAR,pNF,0.992826774,0.887471067,0.023599165,1.463958199,NF1
ATOPAXAR,schwannoma,0.915000324,0.860351228,0.174366982,0.992044276,NF2
Atracurium besylate,meningioma,0.941531077,0.930744477,0.734283893,0.999340996,NF2
Atracurium besylate,no symptom,0.999140972,0.983131556,0.489600172,1.1541287,NF2
Atracurium besylate,pNF,0.959335341,0.940977719,0.3562006,1.227072263,NF1
Atracurium besylate,schwannoma,0.925336375,0.944000699,0.90599905,1.01100562,NF2
ATRASENTAN,no symptom,0.871872252,0.879965286,0.765646795,1.007089658,NF2
AV-412,meningioma,1.036985609,0.970505746,0.483795074,1.195415346,NF2
AV-412,no symptom,1.089200782,1.000918658,0.030879855,1.383731432,NF2
AV-412,pNF,1.081736435,0.972992782,0.015720125,1.598845082,NF1
AV-412,schwannoma,0.606986016,0.496325474,0.027195972,0.662546541,NF2
Avobenzone,meningioma,0.832818153,0.76354011,0.117902943,1.02565005,NF2
Avobenzone,no symptom,1.043234429,0.960165142,0.210364937,1.238393726,NF2
Avobenzone,pNF,0.974881937,0.889613401,0.057336643,1.365692853,NF1
Avobenzone,schwannoma,0.920991134,0.911914002,0.722536599,1.00839209,NF2
Axitinib,meningioma,0.906540448,0.752651862,0.005165978,1.350530476,NF2
Axitinib,no symptom,0.849455567,0.697323937,0.002975647,1.290517697,NF2
Axitinib,pNF,1.165267744,1.129138444,0.116190636,1.544356997,NF1
Axitinib,schwannoma,0.591194813,0.481288434,0.00200392,1.093886526,NF2
AZ628,meningioma,0.955130087,0.873713224,0.495213139,1.071245301,NF2
AZ628,no symptom,0.993879838,0.911494702,0.14255499,1.152099453,NF2
