std_name,model_name,median,mean,min,max,disease_name,symptom_name
(S)-blebbistatin,ipn02.8,1.085511133,1.066170507,0.785334605,1.205614186,no disease,no symptom
(S)-blebbistatin,ipnNF95.11C,1.050610567,1.023935775,0.56641264,1.353849947,NF1,pNF
[11C]SA4503,Ben-Men-1,1.024199496,1.010000461,0.844087751,1.119076817,NF2,meningioma
[11C]SA4503,HFF,1.092894382,1.097247581,1.060278358,1.142668737,no disease,no symptom
[11C]SA4503,HS01,0.955257251,0.953370356,0.907766843,0.988273442,NF2,no symptom
[11C]SA4503,MS02,0.913173545,0.911244609,0.835632649,0.959921927,NF2,schwannoma
[11C]SA4503,MTC,1.02488523,1.031018942,0.934420677,1.129225657,no disease,no symptom
[11C]SA4503,Syn1,1.093439039,1.067673838,0.762860392,1.216832257,no disease,no symptom
[11C]SA4503,Syn5,1.041518472,1.04065787,0.79412078,1.192652978,NF2,no symptom
[11C]SA4503,ipNF05.5 (mixed clone),1.091982876,1.072738403,0.948835463,1.208994847,NF1,pNF
[11C]SA4503,ipNF05.5 (single clone),0.367163851,0.36369696,0.235242168,0.432989751,NF1,pNF
[11C]SA4503,ipNF06.2A,0.93079297,0.925870826,0.813359983,0.998490434,NF1,pNF
[11C]SA4503,ipNF95.11b C,0.935766672,0.869433994,0.181093244,1.197019757,NF1,pNF
[11C]SA4503,ipNF95.11b C/T,1.0491298,1.045896044,0.88892535,1.147732894,NF1,pNF
[11C]SA4503,ipNF95.6,0.947694839,0.950419035,0.830066535,1.011822046,NF1,pNF
[11C]SA4503,ipn02.3,1.020688729,1.017912711,0.933771997,1.07131248,no disease,no symptom
[11C]SA4503,ipn02.8,1.021790899,1.01394035,0.798466922,1.160929044,no disease,no symptom
[11C]SA4503,ipnNF95.11C,1.017986891,1.013538893,0.912332185,1.084350377,NF1,pNF
[3H]GBR12935,Ben-Men-1,0.927280376,0.925055274,0.749226119,1.06982816,NF2,meningioma
[3H]GBR12935,HFF,0.956234019,0.963131568,0.878894249,1.04893918,no disease,no symptom
[3H]GBR12935,HS01,1.011522721,0.971882629,0.747397241,1.055069386,NF2,no symptom
[3H]GBR12935,MS02,0.920633857,0.821002432,0.203208975,1.004296724,NF2,schwannoma
[3H]GBR12935,MTC,1.038009151,1.001115478,0.759493511,1.101094646,no disease,no symptom
[3H]GBR12935,Syn1,0.918738575,0.891409985,0.742910683,0.94720026,no disease,no symptom
[3H]GBR12935,Syn5,0.922830097,0.933487936,0.785222311,1.173316882,NF2,no symptom
[3H]GBR12935,ipNF05.5 (mixed clone),0.976577482,0.923929364,0.531033493,1.028257246,NF1,pNF
[3H]GBR12935,ipNF05.5 (single clone),0.977915025,0.917405721,0.485284705,1.048711583,NF1,pNF
[3H]GBR12935,ipNF06.2A,1.005255362,0.934765645,0.25728556,1.076429505,NF1,pNF
[3H]GBR12935,ipNF95.11b C,1.103609093,1.030633789,0.470056121,1.196385763,NF1,pNF
[3H]GBR12935,ipNF95.11b C/T,1.208434949,1.156983396,0.816633872,1.277482386,NF1,pNF
[3H]GBR12935,ipNF95.6,0.988209509,0.942664407,0.690995483,1.009814394,NF1,pNF
[3H]GBR12935,ipn02.3,1.054138732,1.028221966,0.59842743,1.122423854,no disease,no symptom
[3H]GBR12935,ipn02.8,1.087448479,0.960941875,0.085884606,1.182188297,no disease,no symptom
[3H]GBR12935,ipnNF95.11C,1.003773333,0.947975659,0.453381322,1.048560632,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,Ben-Men-1,0.751461708,0.749074505,0.654742592,0.843107639,NF2,meningioma
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,HFF,0.97777249,0.969108747,0.90799077,1.008609646,no disease,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,HS01,0.951090229,0.949161685,0.869817909,1.005514051,NF2,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,MS02,0.930525682,0.923792273,0.838211294,0.981906234,NF2,schwannoma
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,MTC,0.98158246,0.973577259,0.822482943,1.061454746,no disease,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,Syn1,0.934473808,0.954497276,0.862947072,1.070555588,no disease,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,Syn5,0.988146421,0.98720739,0.811153902,1.130734037,NF2,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipNF05.5 (mixed clone),0.878191942,0.859550061,0.694225566,0.97000195,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipNF05.5 (single clone),0.895412038,0.884143852,0.706525756,1.049626983,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipNF06.2A,1.014357129,0.942118534,0.602920427,1.083359467,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipNF95.11b C,0.947347577,0.871874196,0.387311141,1.044195482,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipNF95.11b C/T,1.117364951,1.097321732,0.876888036,1.184318487,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipNF95.6,1.024220449,1.005139925,0.859879791,1.078589867,NF1,pNF
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipn02.3,1.023605916,1.000125895,0.73041985,1.073231987,no disease,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipn02.8,0.988637483,0.96648925,0.702680126,1.072993258,no disease,no symptom
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,ipnNF95.11C,0.938432454,0.901175772,0.526762021,1.018565065,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,Ben-Men-1,1.06143344,1.02687259,0.71931935,1.215021014,NF2,meningioma
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,HFF,1.137890375,1.123078514,1.048578376,1.172933649,no disease,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,HS01,1.081488463,1.073754638,0.980532319,1.186296615,NF2,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,MS02,0.949093155,0.892745671,0.327674711,0.996295634,NF2,schwannoma
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,MTC,1.029947628,0.982359388,0.747375168,1.143118813,no disease,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,Syn1,1.0940081,1.092797906,0.995211307,1.194892446,no disease,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,Syn5,1.150275526,1.131466124,0.869862388,1.245522359,NF2,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipNF05.5 (mixed clone),0.940759159,0.90662129,0.701431727,1.077938629,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipNF05.5 (single clone),0.910520453,0.915101019,0.668064217,1.133294951,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipNF06.2A,1.106062793,1.123663877,1.028946748,1.239507991,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipNF95.11b C,0.984529272,0.902958258,0.147042822,1.331408762,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipNF95.11b C/T,1.120156573,1.092488094,0.905129246,1.18089647,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipNF95.6,1.071043105,0.99743152,0.783402872,1.11687905,NF1,pNF
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipn02.3,1.062320064,1.045088511,0.87260185,1.096946029,no disease,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipn02.8,0.959561487,0.94861924,0.865830013,0.995321446,no disease,no symptom
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,ipnNF95.11C,1.109877994,1.097073471,0.998022262,1.150085355,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",Ben-Men-1,0.973926611,0.96989991,0.801950416,1.076913966,NF2,meningioma
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",HFF,1.061001414,1.069741214,1.026163347,1.103536658,no disease,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",HS01,1.012331256,1.014635317,0.866626377,1.089438915,NF2,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",MS02,0.544721659,0.55431023,0.530208981,0.59421339,NF2,schwannoma
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",MTC,1.031027903,1.038070104,0.779766576,1.146688816,no disease,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",Syn1,0.978025012,0.956529705,0.825882692,1.034479718,no disease,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",Syn5,0.995238461,1.007510124,0.852389025,1.180553323,NF2,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipNF05.5 (mixed clone),1.268176081,1.189827639,0.297780946,1.453638207,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipNF05.5 (single clone),1.275346208,1.145855165,0.242185926,1.409942125,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipNF06.2A,0.909805586,0.828946523,0.203697488,1.091356923,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipNF95.11b C,1.043817388,1.046879945,0.736468979,1.266922271,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipNF95.11b C/T,1.18653298,1.095113304,0.138178081,1.310303015,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipNF95.6,1.100280467,1.010963803,0.180487649,1.148176945,NF1,pNF
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipn02.3,1.078138325,1.057439095,0.97064324,1.098559759,no disease,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipn02.8,1.029646547,1.006592048,0.820730438,1.16258218,no disease,no symptom
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",ipnNF95.11C,0.927259833,0.872517553,0.390392092,1.007522046,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",Ben-Men-1,0.654159538,0.587946674,0.046026831,1.067920613,NF2,meningioma
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",HFF,0.809961827,0.740986772,0.09078248,1.07644057,no disease,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",HS01,0.852245698,0.667817679,0.043800309,1.090493648,NF2,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",MS02,0.426838622,0.38966084,0.039701386,0.619700202,NF2,schwannoma
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",MTC,0.961313568,0.791974591,0.203704652,1.095225583,no disease,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",N10,0.760846906,0.743572505,0.279138653,1.169207471,no disease,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",N5,0.484516384,0.582174888,0.235421831,1.047825415,NF1,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",Syn1,0.749964015,0.706279152,0.105140487,1.109027172,no disease,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",Syn5,0.753665875,0.682310347,0.16356732,1.123338747,NF2,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipNF05.5 (mixed clone),0.748919614,0.754104336,0.061700577,1.341138666,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipNF05.5 (single clone),0.720134663,0.743877406,0.039222118,1.342478829,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipNF06.2A,0.636127651,0.631565616,0.196210066,0.941709906,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipNF95.11b C,0.501026335,0.560637482,0.013034844,1.137124859,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipNF95.11b C/T,1.02323629,0.865842876,0.118097606,1.162411121,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipNF95.6,0.706165002,0.74158773,0.291614815,1.214566614,NF1,pNF
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipn02.3,0.69648674,0.713880981,0.304041186,1.088424022,no disease,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipn02.8,0.470992233,0.572640271,0.221375725,1.006309247,no disease,no symptom
"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ipnNF95.11C,0.643522443,0.649906934,0.168481861,0.964332399,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,Ben-Men-1,0.94310787,0.947320937,0.589227127,1.159615144,NF2,meningioma
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,HFF,1.014986185,0.95291033,0.751009722,1.080282005,no disease,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,HS01,0.27263777,0.353751272,-0.22136211,1.9109781,NF2,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,MS02,0.887697891,0.738234356,0.17793452,0.945594292,NF2,schwannoma
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,MTC,0.957773716,0.912028922,0.696891746,1.058237112,no disease,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,N10,0.945407884,0.887250391,0.380214935,1.20523111,no disease,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,N5,0.94100175,0.817279462,0.203908186,1.101274381,NF1,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,Syn1,0.4924509,0.448095861,-0.03459146,1.546074,no disease,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,Syn5,0.469649605,0.442946279,-0.01677733,1.2159388,NF2,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipNF05.5 (mixed clone),1.252626614,1.023401462,0.121376323,1.383916824,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipNF05.5 (single clone),1.097588935,0.86681797,0.106149615,1.224110987,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipNF06.2A,0.873803474,0.852077024,0.537143257,1.12105015,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipNF95.11b C,0.869355973,0.85454704,0.025910006,1.539811271,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipNF95.11b C/T,1.122827963,1.00635655,0.397699587,1.272276126,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipNF95.6,0.995540259,0.916785444,0.470681814,1.136275832,NF1,pNF
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipn02.3,1.041635057,0.940178583,0.489799512,1.157239172,no disease,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipn02.8,1.029078174,0.960931335,0.511103537,1.136429893,no disease,no symptom
2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,ipnNF95.11C,0.905176609,0.809716764,0.453150673,1.087312603,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",Ben-Men-1,1.098204227,1.076527392,0.846449478,1.224861807,NF2,meningioma
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",HFF,1.198898832,1.177898413,1.041267454,1.245846075,no disease,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",HS01,1.118685994,0.940736005,0.416953671,1.18647257,NF2,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",MS02,0.999920321,0.911367693,0.565874424,1.057941933,NF2,schwannoma
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",MTC,1.201017086,1.186499484,1.114924269,1.264781045,no disease,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",Syn1,1.145142584,1.160266876,1.095675481,1.256465745,no disease,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",Syn5,1.079878681,1.087105134,0.738740514,1.263146778,NF2,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipNF05.5 (mixed clone),1.009530544,1.019352334,0.7246281,1.244698889,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipNF05.5 (single clone),1.12085831,1.058386006,0.761227202,1.218603594,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipNF06.2A,1.034538633,1.050426088,0.92705683,1.170963108,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipNF95.11b C,0.77159676,0.682821483,0.109419536,1.313542779,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipNF95.11b C/T,1.085086479,1.093809891,1.033453987,1.17495441,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipNF95.6,1.063931652,1.042527576,0.844706496,1.159298733,NF1,pNF
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipn02.3,1.095549348,1.015485855,0.759316511,1.130256917,no disease,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipn02.8,0.989587314,0.933449138,0.665252778,1.078452438,no disease,no symptom
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",ipnNF95.11C,1.027320806,1.035477017,0.883105049,1.151888631,NF1,pNF
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",Ben-Men-1,0.851779221,0.823721113,0.444413278,1.064836821,NF2,meningioma
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",HFF,1.051922075,1.038055845,0.931994354,1.096363832,no disease,no symptom
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",HS01,0.972975173,0.941057536,0.668251705,1.032665492,NF2,no symptom
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",MS02,0.547798822,0.49932412,0.031253301,0.604619833,NF2,schwannoma
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",MTC,1.051059647,1.032077802,0.802687206,1.144550106,no disease,no symptom
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",Syn1,0.869683503,0.74843051,0.431070474,0.989510865,no disease,no symptom
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",Syn5,0.895723637,0.851477164,0.440256332,1.063886208,NF2,no symptom
"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",ipNF05.5 (mixed clone),0.627950497,0.562178229,0.046928062,0.922304183,NF1,pNF
